,Active Learning Iteration,Metric,Value,Run,Strategy
77,19,Precision,0.975095400682868,2,Relative Entropy
78,19,Recall,0.9772544283413849,2,Relative Entropy
79,19,Accuracy,0.9763,2,Relative Entropy
80,20,MCC,0.9530010429953446,2,Relative Entropy
81,20,Precision,0.9752962442257481,2,Relative Entropy
82,20,Recall,0.9774557165861514,2,Relative Entropy
83,20,Accuracy,0.9765,2,Relative Entropy
0,0,MCC,0.7620633962211866,3,Relative Entropy
1,0,Precision,0.8756961018297533,3,Relative Entropy
2,0,Recall,0.8862721417069244,3,Relative Entropy
3,0,Accuracy,0.881,3,Relative Entropy
4,1,MCC,0.9528068977167048,3,Relative Entropy
5,1,Precision,0.9743384121892542,3,Relative Entropy
6,1,Recall,0.9782608695652174,3,Relative Entropy
7,1,Accuracy,0.9764,3,Relative Entropy
8,2,MCC,0.9362073593012098,3,Relative Entropy
9,2,Precision,0.9659250350771698,3,Relative Entropy
10,2,Recall,0.9700080515297906,3,Relative Entropy
11,2,Accuracy,0.9681,3,Relative Entropy
12,3,MCC,0.9322203907131327,3,Relative Entropy
13,3,Precision,0.9628074385122976,3,Relative Entropy
14,3,Recall,0.9692028985507246,3,Relative Entropy
15,3,Accuracy,0.9661,3,Relative Entropy
16,4,MCC,0.9476341029764521,3,Relative Entropy
17,4,Precision,0.9696606786427145,3,Relative Entropy
18,4,Recall,0.9778582930756844,3,Relative Entropy
19,4,Accuracy,0.9738,3,Relative Entropy
20,5,MCC,0.9554061561305738,3,Relative Entropy
21,5,Precision,0.975736915981552,3,Relative Entropy
22,5,Recall,0.9794685990338164,3,Relative Entropy
23,5,Accuracy,0.9777,3,Relative Entropy
24,6,MCC,0.9532015472542987,3,Relative Entropy
25,6,Precision,0.9753012048192771,3,Relative Entropy
26,6,Recall,0.9776570048309179,3,Relative Entropy
27,6,Accuracy,0.9766,3,Relative Entropy
28,7,MCC,0.95580616567486,3,Relative Entropy
29,7,Precision,0.9759374373370764,3,Relative Entropy
30,7,Recall,0.979669887278583,3,Relative Entropy
31,7,Accuracy,0.9779,3,Relative Entropy
32,8,MCC,0.9554061561305738,3,Relative Entropy
33,8,Precision,0.975736915981552,3,Relative Entropy
34,8,Recall,0.9794685990338164,3,Relative Entropy
35,8,Accuracy,0.9777,3,Relative Entropy
36,9,MCC,0.9554077989944101,3,Relative Entropy
37,9,Precision,0.9755462016436159,3,Relative Entropy
38,9,Recall,0.979669887278583,3,Relative Entropy
39,9,Accuracy,0.9777,3,Relative Entropy
40,10,MCC,0.9554077989944101,3,Relative Entropy
41,10,Precision,0.9755462016436159,3,Relative Entropy
42,10,Recall,0.979669887278583,3,Relative Entropy
43,10,Accuracy,0.9777,3,Relative Entropy
44,11,MCC,0.956200259626924,3,Relative Entropy
45,11,Precision,0.9770946353224834,3,Relative Entropy
46,11,Recall,0.9788647342995169,3,Relative Entropy
47,11,Accuracy,0.9781,3,Relative Entropy
48,12,MCC,0.9562033500032868,3,Relative Entropy
49,12,Precision,0.9765201685731487,3,Relative Entropy
50,12,Recall,0.9794685990338164,3,Relative Entropy
51,12,Accuracy,0.9781,3,Relative Entropy
52,13,MCC,0.9562021668840884,3,Relative Entropy
53,13,Precision,0.9767115037141136,3,Relative Entropy
54,13,Recall,0.9792673107890499,3,Relative Entropy
55,13,Accuracy,0.9781,3,Relative Entropy
56,14,MCC,0.9554046661305493,3,Relative Entropy
57,14,Precision,0.9759277833500501,3,Relative Entropy
58,14,Recall,0.9792673107890499,3,Relative Entropy
59,14,Accuracy,0.9777,3,Relative Entropy
60,15,MCC,0.954604646145948,3,Relative Entropy
61,15,Precision,0.9755265797392176,3,Relative Entropy
62,15,Recall,0.9788647342995169,3,Relative Entropy
63,15,Accuracy,0.9773,3,Relative Entropy
64,16,MCC,0.95300016023168,3,Relative Entropy
65,16,Precision,0.9754872413100261,3,Relative Entropy
66,16,Recall,0.9772544283413849,3,Relative Entropy
67,16,Accuracy,0.9765,3,Relative Entropy
68,17,MCC,0.9560006730360544,3,Relative Entropy
69,17,Precision,0.9768983527521092,3,Relative Entropy
70,17,Recall,0.9788647342995169,3,Relative Entropy
71,17,Accuracy,0.978,3,Relative Entropy
72,18,MCC,0.9560039938150194,3,Relative Entropy
73,18,Precision,0.9763242375601926,3,Relative Entropy
74,18,Recall,0.9794685990338164,3,Relative Entropy
75,18,Accuracy,0.978,3,Relative Entropy
76,19,MCC,0.9552039733344008,3,Relative Entropy
77,19,Precision,0.9759229534510433,3,Relative Entropy
78,19,Recall,0.9790660225442834,3,Relative Entropy
79,19,Accuracy,0.9776,3,Relative Entropy
80,20,MCC,0.954207771513585,3,Relative Entropy
81,20,Precision,0.9749448787332131,3,Relative Entropy
82,20,Recall,0.9790660225442834,3,Relative Entropy
83,20,Accuracy,0.9771,3,Relative Entropy
0,0,MCC,0.7888779150798466,4,Relative Entropy
1,0,Precision,0.8885578069129917,4,Relative Entropy
2,0,Recall,0.9003623188405797,4,Relative Entropy
3,0,Accuracy,0.8944,4,Relative Entropy
4,1,MCC,0.9522135776309246,4,Relative Entropy
5,1,Precision,0.9733733733733734,4,Relative Entropy
6,1,Recall,0.9786634460547504,4,Relative Entropy
7,1,Accuracy,0.9761,4,Relative Entropy
8,2,MCC,0.9362073593012098,4,Relative Entropy
9,2,Precision,0.9659250350771698,4,Relative Entropy
10,2,Recall,0.9700080515297906,4,Relative Entropy
11,2,Accuracy,0.9681,4,Relative Entropy
12,3,MCC,0.9324217307848073,4,Relative Entropy
13,3,Precision,0.9628148740503798,4,Relative Entropy
14,3,Recall,0.9694041867954911,4,Relative Entropy
15,3,Accuracy,0.9662,4,Relative Entropy
16,4,MCC,0.9302203497118736,4,Relative Entropy
17,4,Precision,0.9618076384723055,4,Relative Entropy
18,4,Recall,0.9681964573268921,4,Relative Entropy
19,4,Accuracy,0.9651,4,Relative Entropy
20,5,MCC,0.9378355565871932,4,Relative Entropy
21,5,Precision,0.9646777090401117,4,Relative Entropy
22,5,Recall,0.9730273752012882,4,Relative Entropy
23,5,Accuracy,0.9689,4,Relative Entropy
24,6,MCC,0.9554077989944101,4,Relative Entropy
25,6,Precision,0.9755462016436159,4,Relative Entropy
26,6,Recall,0.979669887278583,4,Relative Entropy
27,6,Accuracy,0.9777,4,Relative Entropy
28,7,MCC,0.9558046761228499,4,Relative Entropy
29,7,Precision,0.9761283851554664,4,Relative Entropy
30,7,Recall,0.9794685990338164,4,Relative Entropy
31,7,Accuracy,0.9779,4,Relative Entropy
32,8,MCC,0.9554061561305738,4,Relative Entropy
33,8,Precision,0.975736915981552,4,Relative Entropy
34,8,Recall,0.9794685990338164,4,Relative Entropy
35,8,Accuracy,0.9777,4,Relative Entropy
36,9,MCC,0.9552086732540853,4,Relative Entropy
37,9,Precision,0.9753507014028057,4,Relative Entropy
38,9,Recall,0.979669887278583,4,Relative Entropy
39,9,Accuracy,0.9776,4,Relative Entropy
40,10,MCC,0.9552086732540853,4,Relative Entropy
41,10,Precision,0.9753507014028057,4,Relative Entropy
42,10,Recall,0.979669887278583,4,Relative Entropy
43,10,Accuracy,0.9776,4,Relative Entropy
44,11,MCC,0.9562033500032868,4,Relative Entropy
45,11,Precision,0.9765201685731487,4,Relative Entropy
46,11,Recall,0.9794685990338164,4,Relative Entropy
47,11,Accuracy,0.9781,4,Relative Entropy
48,12,MCC,0.9564040040553288,4,Relative Entropy
49,12,Precision,0.9765248796147673,4,Relative Entropy
50,12,Recall,0.979669887278583,4,Relative Entropy
51,12,Accuracy,0.9782,4,Relative Entropy
52,13,MCC,0.9564040040553288,4,Relative Entropy
53,13,Precision,0.9765248796147673,4,Relative Entropy
54,13,Recall,0.979669887278583,4,Relative Entropy
55,13,Accuracy,0.9782,4,Relative Entropy
56,14,MCC,0.9568027554960574,4,Relative Entropy
57,14,Precision,0.976916900843035,4,Relative Entropy
58,14,Recall,0.979669887278583,4,Relative Entropy
59,14,Accuracy,0.9784,4,Relative Entropy
60,15,MCC,0.9566033605076059,4,Relative Entropy
61,15,Precision,0.9767208508930363,4,Relative Entropy
62,15,Recall,0.979669887278583,4,Relative Entropy
63,15,Accuracy,0.9783,4,Relative Entropy
64,16,MCC,0.9562021668840884,4,Relative Entropy
65,16,Precision,0.9767115037141136,4,Relative Entropy
66,16,Recall,0.9792673107890499,4,Relative Entropy
67,16,Accuracy,0.9781,4,Relative Entropy
68,17,MCC,0.9560069724709467,4,Relative Entropy
69,17,Precision,0.9759422614274258,4,Relative Entropy
70,17,Recall,0.9798711755233495,4,Relative Entropy
71,17,Accuracy,0.978,4,Relative Entropy
72,18,MCC,0.9558033394989678,4,Relative Entropy
73,18,Precision,0.976319486253261,4,Relative Entropy
74,18,Recall,0.9792673107890499,4,Relative Entropy
75,18,Accuracy,0.9779,4,Relative Entropy
76,19,MCC,0.9548086642618149,4,Relative Entropy
77,19,Precision,0.9751503006012024,4,Relative Entropy
78,19,Recall,0.9794685990338164,4,Relative Entropy
79,19,Accuracy,0.9774,4,Relative Entropy
80,20,MCC,0.9550046561382486,4,Relative Entropy
81,20,Precision,0.9757271815446339,4,Relative Entropy
82,20,Recall,0.9790660225442834,4,Relative Entropy
83,20,Accuracy,0.9775,4,Relative Entropy
0,0,MCC,0.7770845512851239,5,Relative Entropy
1,0,Precision,0.8824697240420886,5,Relative Entropy
2,0,Recall,0.8947262479871175,5,Relative Entropy
3,0,Accuracy,0.8885,5,Relative Entropy
4,1,MCC,0.9522114746392889,5,Relative Entropy
5,1,Precision,0.9735629881834569,5,Relative Entropy
6,1,Recall,0.9784621578099839,5,Relative Entropy
7,1,Accuracy,0.9761,5,Relative Entropy
8,2,MCC,0.9362073593012098,5,Relative Entropy
9,2,Precision,0.9659250350771698,5,Relative Entropy
10,2,Recall,0.9700080515297906,5,Relative Entropy
11,2,Accuracy,0.9681,5,Relative Entropy
12,3,MCC,0.9496124519693774,5,Relative Entropy
13,3,Precision,0.9721665999199038,5,Relative Entropy
14,3,Recall,0.9772544283413849,5,Relative Entropy
15,3,Accuracy,0.9748,5,Relative Entropy
16,4,MCC,0.9458113372911245,5,Relative Entropy
17,4,Precision,0.9703585019026637,5,Relative Entropy
18,4,Recall,0.9752415458937198,5,Relative Entropy
19,4,Accuracy,0.9729,5,Relative Entropy
20,5,MCC,0.9556027231430676,5,Relative Entropy
21,5,Precision,0.9763147330389402,5,Relative Entropy
22,5,Recall,0.9790660225442834,5,Relative Entropy
23,5,Accuracy,0.9778,5,Relative Entropy
24,6,MCC,0.9520015130772319,5,Relative Entropy
25,6,Precision,0.9746987951807229,5,Relative Entropy
26,6,Recall,0.9770531400966184,5,Relative Entropy
27,6,Accuracy,0.976,5,Relative Entropy
28,7,MCC,0.9492052407380293,5,Relative Entropy
29,7,Precision,0.972723626153229,5,Relative Entropy
30,7,Recall,0.9762479871175523,5,Relative Entropy
31,7,Accuracy,0.9746,5,Relative Entropy
32,8,MCC,0.94740761578891,5,Relative Entropy
33,8,Precision,0.97153738224093,5,Relative Entropy
34,8,Recall,0.9756441223832528,5,Relative Entropy
35,8,Accuracy,0.9737,5,Relative Entropy
36,9,MCC,0.952601031274974,5,Relative Entropy
37,9,Precision,0.975095400682868,5,Relative Entropy
38,9,Recall,0.9772544283413849,5,Relative Entropy
39,9,Accuracy,0.9763,5,Relative Entropy
40,10,MCC,0.9515997312295985,5,Relative Entropy
41,10,Precision,0.974879421221865,5,Relative Entropy
42,10,Recall,0.9764492753623188,5,Relative Entropy
43,10,Accuracy,0.9758,5,Relative Entropy
44,11,MCC,0.9512014902925208,5,Relative Entropy
45,11,Precision,0.97429718875502,5,Relative Entropy
46,11,Recall,0.9766505636070854,5,Relative Entropy
47,11,Accuracy,0.9756,5,Relative Entropy
48,12,MCC,0.9494060129662807,5,Relative Entropy
49,12,Precision,0.9727290956486866,5,Relative Entropy
50,12,Recall,0.9764492753623188,5,Relative Entropy
51,12,Accuracy,0.9747,5,Relative Entropy
52,13,MCC,0.9480052114571502,5,Relative Entropy
53,13,Precision,0.9721219414360208,5,Relative Entropy
54,13,Recall,0.9756441223832528,5,Relative Entropy
55,13,Accuracy,0.974,5,Relative Entropy
56,14,MCC,0.947807624949185,5,Relative Entropy
57,14,Precision,0.9717378232110644,5,Relative Entropy
58,14,Recall,0.9758454106280193,5,Relative Entropy
59,14,Accuracy,0.9739,5,Relative Entropy
60,15,MCC,0.9442134097858064,5,Relative Entropy
61,15,Precision,0.9693693693693693,5,Relative Entropy
62,15,Recall,0.9746376811594203,5,Relative Entropy
63,15,Accuracy,0.9721,5,Relative Entropy
64,16,MCC,0.9474059652448495,5,Relative Entropy
65,16,Precision,0.9717264888710647,5,Relative Entropy
66,16,Recall,0.9754428341384863,5,Relative Entropy
67,16,Accuracy,0.9737,5,Relative Entropy
68,17,MCC,0.9468067575525012,5,Relative Entropy
69,17,Precision,0.9713311948676825,5,Relative Entropy
70,17,Recall,0.9752415458937198,5,Relative Entropy
71,17,Accuracy,0.9734,5,Relative Entropy
72,18,MCC,0.9458113372911245,5,Relative Entropy
73,18,Precision,0.9703585019026637,5,Relative Entropy
74,18,Recall,0.9752415458937198,5,Relative Entropy
75,18,Accuracy,0.9729,5,Relative Entropy
76,19,MCC,0.9448145323342749,5,Relative Entropy
77,19,Precision,0.9695756605284227,5,Relative Entropy
78,19,Recall,0.9750402576489533,5,Relative Entropy
79,19,Accuracy,0.9724,5,Relative Entropy
80,20,MCC,0.9476052016968572,5,Relative Entropy
81,20,Precision,0.9719213798636182,5,Relative Entropy
82,20,Recall,0.9754428341384863,5,Relative Entropy
83,20,Accuracy,0.9738,5,Relative Entropy
0,0,MCC,0.8122326802608413,6,Relative Entropy
1,0,Precision,0.9020155657553383,6,Relative Entropy
2,0,Recall,0.9098228663446055,6,Relative Entropy
3,0,Accuracy,0.9061,6,Relative Entropy
4,1,MCC,0.9520170136679008,6,Relative Entropy
5,1,Precision,0.9729891956782714,6,Relative Entropy
6,1,Recall,0.9788647342995169,6,Relative Entropy
7,1,Accuracy,0.976,6,Relative Entropy
8,2,MCC,0.9362073593012098,6,Relative Entropy
9,2,Precision,0.9659250350771698,6,Relative Entropy
10,2,Recall,0.9700080515297906,6,Relative Entropy
11,2,Accuracy,0.9681,6,Relative Entropy
12,3,MCC,0.9316165942310322,6,Relative Entropy
13,3,Precision,0.9627851140456183,6,Relative Entropy
14,3,Recall,0.9685990338164251,6,Relative Entropy
15,3,Accuracy,0.9658,6,Relative Entropy
16,4,MCC,0.9302230586000624,6,Relative Entropy
17,4,Precision,0.9616230261842894,6,Relative Entropy
18,4,Recall,0.9683977455716586,6,Relative Entropy
19,4,Accuracy,0.9651,6,Relative Entropy
20,5,MCC,0.9376407985640545,6,Relative Entropy
21,5,Precision,0.9642999601116873,6,Relative Entropy
22,5,Recall,0.9732286634460547,6,Relative Entropy
