Active Learning Iteration,Metric,Value,Run,Set,Model,Label
34,MCC,0.5680907188553058,3,test,Generative,AL
34,Precision,0.7586206896551724,3,test,Generative,AL
34,Recall,0.55,3,test,Generative,AL
34,Accuracy,0.8648648648648649,3,test,Generative,AL
35,MCC,0.5680907188553058,3,test,Generative,AL
35,Precision,0.7586206896551724,3,test,Generative,AL
35,Recall,0.55,3,test,Generative,AL
35,Accuracy,0.8648648648648649,3,test,Generative,AL
36,MCC,0.5680907188553058,3,test,Generative,AL
36,Precision,0.7586206896551724,3,test,Generative,AL
36,Recall,0.55,3,test,Generative,AL
36,Accuracy,0.8648648648648649,3,test,Generative,AL
37,MCC,0.5680907188553058,3,test,Generative,AL
37,Precision,0.7586206896551724,3,test,Generative,AL
37,Recall,0.55,3,test,Generative,AL
37,Accuracy,0.8648648648648649,3,test,Generative,AL
38,MCC,0.5680907188553058,3,test,Generative,AL
38,Precision,0.7586206896551724,3,test,Generative,AL
38,Recall,0.55,3,test,Generative,AL
38,Accuracy,0.8648648648648649,3,test,Generative,AL
39,MCC,0.5680907188553058,3,test,Generative,AL
39,Precision,0.7586206896551724,3,test,Generative,AL
39,Recall,0.55,3,test,Generative,AL
39,Accuracy,0.8648648648648649,3,test,Generative,AL
40,MCC,0.5680907188553058,3,test,Generative,AL
40,Precision,0.7586206896551724,3,test,Generative,AL
40,Recall,0.55,3,test,Generative,AL
40,Accuracy,0.8648648648648649,3,test,Generative,AL
41,MCC,0.5680907188553058,3,test,Generative,AL
41,Precision,0.7586206896551724,3,test,Generative,AL
41,Recall,0.55,3,test,Generative,AL
41,Accuracy,0.8648648648648649,3,test,Generative,AL
42,MCC,0.5680907188553058,3,test,Generative,AL
42,Precision,0.7586206896551724,3,test,Generative,AL
42,Recall,0.55,3,test,Generative,AL
42,Accuracy,0.8648648648648649,3,test,Generative,AL
43,MCC,0.5680907188553058,3,test,Generative,AL
43,Precision,0.7586206896551724,3,test,Generative,AL
43,Recall,0.55,3,test,Generative,AL
43,Accuracy,0.8648648648648649,3,test,Generative,AL
44,MCC,0.5680907188553058,3,test,Generative,AL
44,Precision,0.7586206896551724,3,test,Generative,AL
44,Recall,0.55,3,test,Generative,AL
44,Accuracy,0.8648648648648649,3,test,Generative,AL
45,MCC,0.5680907188553058,3,test,Generative,AL
45,Precision,0.7586206896551724,3,test,Generative,AL
45,Recall,0.55,3,test,Generative,AL
45,Accuracy,0.8648648648648649,3,test,Generative,AL
46,MCC,0.5432283210815232,3,test,Generative,AL
46,Precision,0.7692307692307693,3,test,Generative,AL
46,Recall,0.5,3,test,Generative,AL
46,Accuracy,0.8594594594594595,3,test,Generative,AL
47,MCC,0.5432283210815232,3,test,Generative,AL
47,Precision,0.7692307692307693,3,test,Generative,AL
47,Recall,0.5,3,test,Generative,AL
47,Accuracy,0.8594594594594595,3,test,Generative,AL
48,MCC,0.5432283210815232,3,test,Generative,AL
48,Precision,0.7692307692307693,3,test,Generative,AL
48,Recall,0.5,3,test,Generative,AL
48,Accuracy,0.8594594594594595,3,test,Generative,AL
49,MCC,0.5432283210815232,3,test,Generative,AL
49,Precision,0.7692307692307693,3,test,Generative,AL
49,Recall,0.5,3,test,Generative,AL
49,Accuracy,0.8594594594594595,3,test,Generative,AL
50,MCC,0.5432283210815232,3,test,Generative,AL
50,Precision,0.7692307692307693,3,test,Generative,AL
50,Recall,0.5,3,test,Generative,AL
50,Accuracy,0.8594594594594595,3,test,Generative,AL
0,MCC,0.19960021437511638,0,train,Discriminative,AL
0,Precision,0.4675324675324675,0,train,Discriminative,AL
0,Recall,0.20930232558139536,0,train,Discriminative,AL
0,Accuracy,0.7770780856423174,0,train,Discriminative,AL
5,MCC,0.14274521127246573,0,train,Discriminative,AL
5,Precision,0.36893203883495146,0,train,Discriminative,AL
5,Recall,0.22093023255813954,0,train,Discriminative,AL
5,Accuracy,0.7493702770780857,0,train,Discriminative,AL
10,MCC,0.4264509434989098,0,train,Discriminative,AL
10,Precision,0.9333333333333333,0,train,Discriminative,AL
10,Recall,0.2441860465116279,0,train,Discriminative,AL
10,Accuracy,0.8324937027707808,0,train,Discriminative,AL
15,MCC,0.5095406773414478,0,train,Discriminative,AL
15,Precision,0.8481012658227848,0,train,Discriminative,AL
15,Recall,0.38953488372093026,0,train,Discriminative,AL
15,Accuracy,0.8526448362720404,0,train,Discriminative,AL
20,MCC,0.5880158288460946,0,train,Discriminative,AL
20,Precision,0.8736842105263158,0,train,Discriminative,AL
20,Recall,0.48255813953488375,0,train,Discriminative,AL
20,Accuracy,0.8727959697732998,0,train,Discriminative,AL
25,MCC,0.4921537862517479,0,train,Discriminative,AL
25,Precision,0.9322033898305084,0,train,Discriminative,AL
25,Recall,0.31976744186046513,0,train,Discriminative,AL
25,Accuracy,0.8476070528967254,0,train,Discriminative,AL
30,MCC,0.6207613676559874,0,train,Discriminative,AL
30,Precision,0.8611111111111112,0,train,Discriminative,AL
30,Recall,0.5406976744186046,0,train,Discriminative,AL
30,Accuracy,0.8816120906801007,0,train,Discriminative,AL
35,MCC,0.5646347038400019,0,train,Discriminative,AL
35,Precision,0.8928571428571429,0,train,Discriminative,AL
35,Recall,0.436046511627907,0,train,Discriminative,AL
35,Accuracy,0.8664987405541562,0,train,Discriminative,AL
40,MCC,0.6118878715297117,0,train,Discriminative,AL
40,Precision,0.7432432432432432,0,train,Discriminative,AL
40,Recall,0.6395348837209303,0,train,Discriminative,AL
40,Accuracy,0.8740554156171285,0,train,Discriminative,AL
45,MCC,0.6088663119161289,0,train,Discriminative,AL
45,Precision,0.8260869565217391,0,train,Discriminative,AL
45,Recall,0.5523255813953488,0,train,Discriminative,AL
45,Accuracy,0.8778337531486146,0,train,Discriminative,AL
50,MCC,0.6075474262292362,0,train,Discriminative,AL
50,Precision,0.7983870967741935,0,train,Discriminative,AL
50,Recall,0.5755813953488372,0,train,Discriminative,AL
50,Accuracy,0.8765743073047859,0,train,Discriminative,AL
0,MCC,0.3485753490855592,1,train,Discriminative,AL
0,Precision,0.7647058823529411,1,train,Discriminative,AL
0,Recall,0.22674418604651161,1,train,Discriminative,AL
0,Accuracy,0.8173803526448362,1,train,Discriminative,AL
5,MCC,0.10376160370022822,1,train,Discriminative,AL
5,Precision,0.4444444444444444,1,train,Discriminative,AL
5,Recall,0.06976744186046512,1,train,Discriminative,AL
5,Accuracy,0.7795969773299748,1,train,Discriminative,AL
10,MCC,0.520924241625718,1,train,Discriminative,AL
10,Precision,0.9014084507042254,1,train,Discriminative,AL
10,Recall,0.37209302325581395,1,train,Discriminative,AL
10,Accuracy,0.8551637279596978,1,train,Discriminative,AL
15,MCC,0.5563425001339961,1,train,Discriminative,AL
15,Precision,0.9210526315789473,1,train,Discriminative,AL
15,Recall,0.4069767441860465,1,train,Discriminative,AL
15,Accuracy,0.8639798488664987,1,train,Discriminative,AL
20,MCC,0.5711793617200637,1,train,Discriminative,AL
20,Precision,0.7123287671232876,1,train,Discriminative,AL
20,Recall,0.6046511627906976,1,train,Discriminative,AL
20,Accuracy,0.8614609571788413,1,train,Discriminative,AL
25,MCC,0.5817142591343849,1,train,Discriminative,AL
25,Precision,0.7557251908396947,1,train,Discriminative,AL
25,Recall,0.5755813953488372,1,train,Discriminative,AL
25,Accuracy,0.8677581863979849,1,train,Discriminative,AL
30,MCC,0.5789930069388657,1,train,Discriminative,AL
30,Precision,0.896551724137931,1,train,Discriminative,AL
30,Recall,0.45348837209302323,1,train,Discriminative,AL
30,Accuracy,0.8702770780856424,1,train,Discriminative,AL
35,MCC,0.6072339357574067,1,train,Discriminative,AL
35,Precision,0.8504672897196262,1,train,Discriminative,AL
35,Recall,0.5290697674418605,1,train,Discriminative,AL
35,Accuracy,0.8778337531486146,1,train,Discriminative,AL
40,MCC,0.5821162979723228,1,train,Discriminative,AL
40,Precision,0.8053097345132744,1,train,Discriminative,AL
40,Recall,0.5290697674418605,1,train,Discriminative,AL
40,Accuracy,0.8702770780856424,1,train,Discriminative,AL
45,MCC,0.5646347038400019,1,train,Discriminative,AL
45,Precision,0.8928571428571429,1,train,Discriminative,AL
45,Recall,0.436046511627907,1,train,Discriminative,AL
45,Accuracy,0.8664987405541562,1,train,Discriminative,AL
50,MCC,0.5979592718050378,1,train,Discriminative,AL
50,Precision,0.8476190476190476,1,train,Discriminative,AL
50,Recall,0.5174418604651163,1,train,Discriminative,AL
50,Accuracy,0.8753148614609572,1,train,Discriminative,AL
0,MCC,0.38725477483309734,2,train,Discriminative,AL
0,Precision,0.5555555555555556,2,train,Discriminative,AL
0,Recall,0.46511627906976744,2,train,Discriminative,AL
0,Accuracy,0.8035264483627204,2,train,Discriminative,AL
5,MCC,0.6140132854579706,2,train,Discriminative,AL
5,Precision,0.8220338983050848,2,train,Discriminative,AL
5,Recall,0.563953488372093,2,train,Discriminative,AL
5,Accuracy,0.8790931989924433,2,train,Discriminative,AL
10,MCC,0.6173571810394066,2,train,Discriminative,AL
10,Precision,0.7569444444444444,2,train,Discriminative,AL
10,Recall,0.6337209302325582,2,train,Discriminative,AL
10,Accuracy,0.8765743073047859,2,train,Discriminative,AL
15,MCC,0.565207147641958,2,train,Discriminative,AL
15,Precision,0.83,2,train,Discriminative,AL
15,Recall,0.48255813953488375,2,train,Discriminative,AL
15,Accuracy,0.8664987405541562,2,train,Discriminative,AL
20,MCC,0.6106821453305666,2,train,Discriminative,AL
20,Precision,0.8099173553719008,2,train,Discriminative,AL
20,Recall,0.5697674418604651,2,train,Discriminative,AL
20,Accuracy,0.8778337531486146,2,train,Discriminative,AL
25,MCC,0.6289293857008311,2,train,Discriminative,AL
25,Precision,0.816,2,train,Discriminative,AL
25,Recall,0.5930232558139535,2,train,Discriminative,AL
25,Accuracy,0.8828715365239295,2,train,Discriminative,AL
30,MCC,0.6106821453305666,2,train,Discriminative,AL
30,Precision,0.8099173553719008,2,train,Discriminative,AL
30,Recall,0.5697674418604651,2,train,Discriminative,AL
30,Accuracy,0.8778337531486146,2,train,Discriminative,AL
35,MCC,0.5874960165236104,2,train,Discriminative,AL
35,Precision,0.8017241379310345,2,train,Discriminative,AL
35,Recall,0.5406976744186046,2,train,Discriminative,AL
35,Accuracy,0.871536523929471,2,train,Discriminative,AL
40,MCC,0.6001791627398233,2,train,Discriminative,AL
40,Precision,0.8173913043478261,2,train,Discriminative,AL
40,Recall,0.5465116279069767,2,train,Discriminative,AL
40,Accuracy,0.8753148614609572,2,train,Discriminative,AL
45,MCC,0.584230867219583,2,train,Discriminative,AL
45,Precision,0.8365384615384616,2,train,Discriminative,AL
45,Recall,0.5058139534883721,2,train,Discriminative,AL
45,Accuracy,0.871536523929471,2,train,Discriminative,AL
50,MCC,0.6045975885919678,2,train,Discriminative,AL
50,Precision,0.7874015748031497,2,train,Discriminative,AL
50,Recall,0.5813953488372093,2,train,Discriminative,AL
50,Accuracy,0.8753148614609572,2,train,Discriminative,AL
0,MCC,0.2190730170721432,3,train,Discriminative,AL
0,Precision,0.7391304347826086,3,train,Discriminative,AL
0,Recall,0.09883720930232558,3,train,Discriminative,AL
0,Accuracy,0.7972292191435768,3,train,Discriminative,AL
5,MCC,0.6205349207289635,3,train,Discriminative,AL
5,Precision,0.808,3,train,Discriminative,AL
5,Recall,0.5872093023255814,3,train,Discriminative,AL
5,Accuracy,0.8803526448362721,3,train,Discriminative,AL
10,MCC,0.5422663962674596,3,train,Discriminative,AL
10,Precision,0.7678571428571429,3,train,Discriminative,AL
10,Recall,0.5,3,train,Discriminative,AL
10,Accuracy,0.8589420654911839,3,train,Discriminative,AL
15,MCC,0.6036542391647135,3,train,Discriminative,AL
15,Precision,0.75177304964539,3,train,Discriminative,AL
15,Recall,0.6162790697674418,3,train,Discriminative,AL
15,Accuracy,0.8727959697732998,3,train,Discriminative,AL
20,MCC,0.561308642270823,3,train,Discriminative,AL
20,Precision,0.8155339805825242,3,train,Discriminative,AL
20,Recall,0.4883720930232558,3,train,Discriminative,AL
20,Accuracy,0.8652392947103275,3,train,Discriminative,AL
25,MCC,0.5726635733591405,3,train,Discriminative,AL
25,Precision,0.8018018018018018,3,train,Discriminative,AL
25,Recall,0.5174418604651163,3,train,Discriminative,AL
25,Accuracy,0.8677581863979849,3,train,Discriminative,AL
30,MCC,0.5615280166839511,3,train,Discriminative,AL
30,Precision,0.7758620689655172,3,train,Discriminative,AL
30,Recall,0.5232558139534884,3,train,Discriminative,AL
30,Accuracy,0.8639798488664987,3,train,Discriminative,AL
35,MCC,0.5851620598888577,3,train,Discriminative,AL
35,Precision,0.7851239669421488,3,train,Discriminative,AL
35,Recall,0.5523255813953488,3,train,Discriminative,AL
35,Accuracy,0.8702770780856424,3,train,Discriminative,AL
40,MCC,0.5968232516561431,3,train,Discriminative,AL
40,Precision,0.8050847457627118,3,train,Discriminative,AL
40,Recall,0.5523255813953488,3,train,Discriminative,AL
40,Accuracy,0.8740554156171285,3,train,Discriminative,AL
45,MCC,0.5693760753392705,3,train,Discriminative,AL
45,Precision,0.7894736842105263,3,train,Discriminative,AL
45,Recall,0.5232558139534884,3,train,Discriminative,AL
45,Accuracy,0.8664987405541562,3,train,Discriminative,AL
50,MCC,0.5564879721726055,3,train,Discriminative,AL
50,Precision,0.8137254901960784,3,train,Discriminative,AL
50,Recall,0.48255813953488375,3,train,Discriminative,AL
50,Accuracy,0.8639798488664987,3,train,Discriminative,AL
0,MCC,0.1022962411323015,0,test,Discriminative,AL
0,Precision,0.42857142857142855,0,test,Discriminative,AL
0,Recall,0.075,0,test,Discriminative,AL
0,Accuracy,0.7783783783783784,0,test,Discriminative,AL
5,MCC,0.31654281867532363,0,test,Discriminative,AL
5,Precision,0.5384615384615384,0,test,Discriminative,AL
5,Recall,0.35,0,test,Discriminative,AL
5,Accuracy,0.7945945945945946,0,test,Discriminative,AL
10,MCC,0.47871355387816905,0,test,Discriminative,AL
10,Precision,1.0,0,test,Discriminative,AL
10,Recall,0.275,0,test,Discriminative,AL
10,Accuracy,0.8432432432432433,0,test,Discriminative,AL
15,MCC,0.5234334323861392,0,test,Discriminative,AL
15,Precision,1.0,0,test,Discriminative,AL
15,Recall,0.325,0,test,Discriminative,AL
15,Accuracy,0.8540540540540541,0,test,Discriminative,AL
20,MCC,0.4786241336593792,0,test,Discriminative,AL
20,Precision,0.7391304347826086,0,test,Discriminative,AL
20,Recall,0.425,0,test,Discriminative,AL
20,Accuracy,0.8432432432432433,0,test,Discriminative,AL
25,MCC,0.5655554271479238,0,test,Discriminative,AL
25,Precision,1.0,0,test,Discriminative,AL
25,Recall,0.375,0,test,Discriminative,AL
25,Accuracy,0.8648648648648649,0,test,Discriminative,AL
30,MCC,0.6399123102647637,0,test,Discriminative,AL
30,Precision,0.9523809523809523,0,test,Discriminative,AL
30,Recall,0.5,0,test,Discriminative,AL
30,Accuracy,0.8864864864864865,0,test,Discriminative,AL
35,MCC,0.5391139118375148,0,test,Discriminative,AL
35,Precision,0.9375,0,test,Discriminative,AL
35,Recall,0.375,0,test,Discriminative,AL
35,Accuracy,0.8594594594594595,0,test,Discriminative,AL
40,MCC,0.5509090859824899,0,test,Discriminative,AL
40,Precision,0.6857142857142857,0,test,Discriminative,AL
40,Recall,0.6,0,test,Discriminative,AL
40,Accuracy,0.8540540540540541,0,test,Discriminative,AL
45,MCC,0.4743405936228318,0,test,Discriminative,AL
45,Precision,0.7619047619047619,0,test,Discriminative,AL
45,Recall,0.4,0,test,Discriminative,AL
45,Accuracy,0.8432432432432433,0,test,Discriminative,AL
50,MCC,0.5432283210815232,0,test,Discriminative,AL
50,Precision,0.7692307692307693,0,test,Discriminative,AL
50,Recall,0.5,0,test,Discriminative,AL
50,Accuracy,0.8594594594594595,0,test,Discriminative,AL
0,MCC,0.23635157914750063,1,test,Discriminative,AL
0,Precision,0.8,1,test,Discriminative,AL
0,Recall,0.1,1,test,Discriminative,AL
0,Accuracy,0.8,1,test,Discriminative,AL
5,MCC,0.14048491419124495,1,test,Discriminative,AL
5,Precision,0.6666666666666666,1,test,Discriminative,AL
5,Recall,0.05,1,test,Discriminative,AL
5,Accuracy,0.7891891891891892,1,test,Discriminative,AL
10,MCC,0.5655554271479238,1,test,Discriminative,AL
10,Precision,1.0,1,test,Discriminative,AL
10,Recall,0.375,1,test,Discriminative,AL
10,Accuracy,0.8648648648648649,1,test,Discriminative,AL
15,MCC,0.5391139118375148,1,test,Discriminative,AL
15,Precision,0.9375,1,test,Discriminative,AL
15,Recall,0.375,1,test,Discriminative,AL
15,Accuracy,0.8594594594594595,1,test,Discriminative,AL
20,MCC,0.5378521058408747,1,test,Discriminative,AL
20,Precision,0.6666666666666666,1,test,Discriminative,AL
20,Recall,0.6,1,test,Discriminative,AL
20,Accuracy,0.8486486486486486,1,test,Discriminative,AL
25,MCC,0.4958592528840126,1,test,Discriminative,AL
25,Precision,0.6896551724137931,1,test,Discriminative,AL
25,Recall,0.5,1,test,Discriminative,AL
25,Accuracy,0.8432432432432433,1,test,Discriminative,AL
30,MCC,0.5360087512347247,1,test,Discriminative,AL
30,Precision,0.85,1,test,Discriminative,AL
30,Recall,0.425,1,test,Discriminative,AL
30,Accuracy,0.8594594594594595,1,test,Discriminative,AL
35,MCC,0.5006287543787901,1,test,Discriminative,AL
35,Precision,0.75,1,test,Discriminative,AL
35,Recall,0.45,1,test,Discriminative,AL
35,Accuracy,0.8486486486486486,1,test,Discriminative,AL
40,MCC,0.5054474040138233,1,test,Discriminative,AL
40,Precision,0.7307692307692307,1,test,Discriminative,AL
40,Recall,0.475,1,test,Discriminative,AL
40,Accuracy,0.8486486486486486,1,test,Discriminative,AL
45,MCC,0.5391139118375148,1,test,Discriminative,AL
45,Precision,0.9375,1,test,Discriminative,AL
45,Recall,0.375,1,test,Discriminative,AL
45,Accuracy,0.8594594594594595,1,test,Discriminative,AL
50,MCC,0.5571264519437977,1,test,Discriminative,AL
50,Precision,0.8571428571428571,1,test,Discriminative,AL
50,Recall,0.45,1,test,Discriminative,AL
50,Accuracy,0.8648648648648649,1,test,Discriminative,AL
0,MCC,0.30523567513812305,2,test,Discriminative,AL
0,Precision,0.5416666666666666,2,test,Discriminative,AL
0,Recall,0.325,2,test,Discriminative,AL
0,Accuracy,0.7945945945945946,2,test,Discriminative,AL
5,MCC,0.5582155626274558,2,test,Discriminative,AL
5,Precision,0.8260869565217391,2,test,Discriminative,AL
5,Recall,0.475,2,test,Discriminative,AL
5,Accuracy,0.8648648648648649,2,test,Discriminative,AL
10,MCC,0.5580523396538208,2,test,Discriminative,AL
10,Precision,0.6756756756756757,2,test,Discriminative,AL
10,Recall,0.625,2,test,Discriminative,AL
10,Accuracy,0.8540540540540541,2,test,Discriminative,AL
15,MCC,0.4921566314772995,2,test,Discriminative,AL
15,Precision,0.8333333333333334,2,test,Discriminative,AL
15,Recall,0.375,2,test,Discriminative,AL
15,Accuracy,0.8486486486486486,2,test,Discriminative,AL
20,MCC,0.5842237086802169,2,test,Discriminative,AL
20,Precision,0.7857142857142857,2,test,Discriminative,AL
20,Recall,0.55,2,test,Discriminative,AL
20,Accuracy,0.8702702702702703,2,test,Discriminative,AL
25,MCC,0.5432283210815232,2,test,Discriminative,AL
25,Precision,0.7692307692307693,2,test,Discriminative,AL
25,Recall,0.5,2,test,Discriminative,AL
25,Accuracy,0.8594594594594595,2,test,Discriminative,AL
30,MCC,0.5605569890127448,2,test,Discriminative,AL
30,Precision,0.8,2,test,Discriminative,AL
30,Recall,0.5,2,test,Discriminative,AL
30,Accuracy,0.8648648648648649,2,test,Discriminative,AL
35,MCC,0.46155013853065663,2,test,Discriminative,AL
35,Precision,0.7083333333333334,2,test,Discriminative,AL
35,Recall,0.425,2,test,Discriminative,AL
35,Accuracy,0.8378378378378378,2,test,Discriminative,AL
40,MCC,0.5605569890127448,2,test,Discriminative,AL
40,Precision,0.8,2,test,Discriminative,AL
40,Recall,0.5,2,test,Discriminative,AL
40,Accuracy,0.8648648648648649,2,test,Discriminative,AL
45,MCC,0.5582155626274558,2,test,Discriminative,AL
45,Precision,0.8260869565217391,2,test,Discriminative,AL
45,Recall,0.475,2,test,Discriminative,AL
