Active Learning Iteration,Metric,Value,Run,Set
12,MCC,0.5680907188553058,8,test
12,Precision,0.7586206896551724,8,test
12,Recall,0.55,8,test
12,Accuracy,0.8648648648648649,8,test
13,MCC,0.5680907188553058,8,test
13,Precision,0.7586206896551724,8,test
13,Recall,0.55,8,test
13,Accuracy,0.8648648648648649,8,test
14,MCC,0.5680907188553058,8,test
14,Precision,0.7586206896551724,8,test
14,Recall,0.55,8,test
14,Accuracy,0.8648648648648649,8,test
15,MCC,0.5680907188553058,8,test
15,Precision,0.7586206896551724,8,test
15,Recall,0.55,8,test
15,Accuracy,0.8648648648648649,8,test
16,MCC,0.5680907188553058,8,test
16,Precision,0.7586206896551724,8,test
16,Recall,0.55,8,test
16,Accuracy,0.8648648648648649,8,test
17,MCC,0.5680907188553058,8,test
17,Precision,0.7586206896551724,8,test
17,Recall,0.55,8,test
17,Accuracy,0.8648648648648649,8,test
18,MCC,0.5680907188553058,8,test
18,Precision,0.7586206896551724,8,test
18,Recall,0.55,8,test
18,Accuracy,0.8648648648648649,8,test
19,MCC,0.5680907188553058,8,test
19,Precision,0.7586206896551724,8,test
19,Recall,0.55,8,test
19,Accuracy,0.8648648648648649,8,test
20,MCC,0.5680907188553058,8,test
20,Precision,0.7586206896551724,8,test
20,Recall,0.55,8,test
20,Accuracy,0.8648648648648649,8,test
21,MCC,0.5680907188553058,8,test
21,Precision,0.7586206896551724,8,test
21,Recall,0.55,8,test
21,Accuracy,0.8648648648648649,8,test
22,MCC,0.5680907188553058,8,test
22,Precision,0.7586206896551724,8,test
22,Recall,0.55,8,test
22,Accuracy,0.8648648648648649,8,test
23,MCC,0.5680907188553058,8,test
23,Precision,0.7586206896551724,8,test
23,Recall,0.55,8,test
23,Accuracy,0.8648648648648649,8,test
24,MCC,0.5680907188553058,8,test
24,Precision,0.7586206896551724,8,test
24,Recall,0.55,8,test
24,Accuracy,0.8648648648648649,8,test
25,MCC,0.5680907188553058,8,test
25,Precision,0.7586206896551724,8,test
25,Recall,0.55,8,test
25,Accuracy,0.8648648648648649,8,test
26,MCC,0.5680907188553058,8,test
26,Precision,0.7586206896551724,8,test
26,Recall,0.55,8,test
26,Accuracy,0.8648648648648649,8,test
27,MCC,0.5680907188553058,8,test
27,Precision,0.7586206896551724,8,test
27,Recall,0.55,8,test
27,Accuracy,0.8648648648648649,8,test
28,MCC,0.5680907188553058,8,test
28,Precision,0.7586206896551724,8,test
28,Recall,0.55,8,test
28,Accuracy,0.8648648648648649,8,test
29,MCC,0.5680907188553058,8,test
29,Precision,0.7586206896551724,8,test
29,Recall,0.55,8,test
29,Accuracy,0.8648648648648649,8,test
30,MCC,0.5680907188553058,8,test
30,Precision,0.7586206896551724,8,test
30,Recall,0.55,8,test
30,Accuracy,0.8648648648648649,8,test
0,MCC,0.16383327591926902,9,test
0,Precision,0.46153846153846156,9,test
0,Recall,0.15,9,test
0,Accuracy,0.7783783783783784,9,test
1,MCC,-0.031700419821133134,9,test
1,Precision,0.16666666666666666,9,test
1,Recall,0.05,9,test
1,Accuracy,0.7405405405405405,9,test
2,MCC,0.05043229090875952,9,test
2,Precision,0.2727272727272727,9,test
2,Recall,0.15,9,test
2,Accuracy,0.7297297297297297,9,test
3,MCC,0.5582802556688995,9,test
3,Precision,0.71875,9,test
3,Recall,0.575,9,test
3,Accuracy,0.8594594594594595,9,test
4,MCC,0.5582802556688995,9,test
4,Precision,0.71875,9,test
4,Recall,0.575,9,test
4,Accuracy,0.8594594594594595,9,test
5,MCC,0.5582802556688995,9,test
5,Precision,0.71875,9,test
5,Recall,0.575,9,test
5,Accuracy,0.8594594594594595,9,test
6,MCC,0.5582802556688995,9,test
6,Precision,0.71875,9,test
6,Recall,0.575,9,test
6,Accuracy,0.8594594594594595,9,test
7,MCC,0.5582802556688995,9,test
7,Precision,0.71875,9,test
7,Recall,0.575,9,test
7,Accuracy,0.8594594594594595,9,test
8,MCC,0.5582802556688995,9,test
8,Precision,0.71875,9,test
8,Recall,0.575,9,test
8,Accuracy,0.8594594594594595,9,test
9,MCC,0.5582802556688995,9,test
9,Precision,0.71875,9,test
9,Recall,0.575,9,test
9,Accuracy,0.8594594594594595,9,test
10,MCC,0.5582802556688995,9,test
10,Precision,0.71875,9,test
10,Recall,0.575,9,test
10,Accuracy,0.8594594594594595,9,test
11,MCC,0.5582802556688995,9,test
11,Precision,0.71875,9,test
11,Recall,0.575,9,test
11,Accuracy,0.8594594594594595,9,test
12,MCC,0.5582802556688995,9,test
12,Precision,0.71875,9,test
12,Recall,0.575,9,test
12,Accuracy,0.8594594594594595,9,test
13,MCC,0.5582802556688995,9,test
13,Precision,0.71875,9,test
13,Recall,0.575,9,test
13,Accuracy,0.8594594594594595,9,test
14,MCC,0.5582802556688995,9,test
14,Precision,0.71875,9,test
14,Recall,0.575,9,test
14,Accuracy,0.8594594594594595,9,test
15,MCC,0.5582802556688995,9,test
15,Precision,0.71875,9,test
15,Recall,0.575,9,test
15,Accuracy,0.8594594594594595,9,test
16,MCC,0.5582802556688995,9,test
16,Precision,0.71875,9,test
16,Recall,0.575,9,test
16,Accuracy,0.8594594594594595,9,test
17,MCC,0.5582802556688995,9,test
17,Precision,0.71875,9,test
17,Recall,0.575,9,test
17,Accuracy,0.8594594594594595,9,test
18,MCC,0.5582802556688995,9,test
18,Precision,0.71875,9,test
18,Recall,0.575,9,test
18,Accuracy,0.8594594594594595,9,test
19,MCC,0.5582802556688995,9,test
19,Precision,0.71875,9,test
19,Recall,0.575,9,test
19,Accuracy,0.8594594594594595,9,test
20,MCC,0.5582802556688995,9,test
20,Precision,0.71875,9,test
20,Recall,0.575,9,test
20,Accuracy,0.8594594594594595,9,test
21,MCC,0.5582802556688995,9,test
21,Precision,0.71875,9,test
21,Recall,0.575,9,test
21,Accuracy,0.8594594594594595,9,test
22,MCC,0.5582802556688995,9,test
22,Precision,0.71875,9,test
22,Recall,0.575,9,test
22,Accuracy,0.8594594594594595,9,test
23,MCC,0.5582802556688995,9,test
23,Precision,0.71875,9,test
23,Recall,0.575,9,test
23,Accuracy,0.8594594594594595,9,test
24,MCC,0.5582802556688995,9,test
24,Precision,0.71875,9,test
24,Recall,0.575,9,test
24,Accuracy,0.8594594594594595,9,test
25,MCC,0.5582802556688995,9,test
25,Precision,0.71875,9,test
25,Recall,0.575,9,test
25,Accuracy,0.8594594594594595,9,test
26,MCC,0.5582802556688995,9,test
26,Precision,0.71875,9,test
26,Recall,0.575,9,test
26,Accuracy,0.8594594594594595,9,test
27,MCC,0.5582802556688995,9,test
27,Precision,0.71875,9,test
27,Recall,0.575,9,test
27,Accuracy,0.8594594594594595,9,test
28,MCC,0.5582802556688995,9,test
28,Precision,0.71875,9,test
28,Recall,0.575,9,test
28,Accuracy,0.8594594594594595,9,test
29,MCC,0.5582802556688995,9,test
29,Precision,0.71875,9,test
29,Recall,0.575,9,test
29,Accuracy,0.8594594594594595,9,test
30,MCC,0.5582802556688995,9,test
30,Precision,0.71875,9,test
30,Recall,0.575,9,test
30,Accuracy,0.8594594594594595,9,test
